INDEX,Bill ID,Title,Sponsor,Last Action,Session,Year,SessionType,BillNum,Bill_Link,filename,sponsor_c
1214,HB 589,"COMMUNITY SCHOOL, EARLY CHILDHOOD & PRE-K","Elizabeth ""Liz"" Thomson
Christine Trujillo
Joy Garratt
Debra M. SariÃ±ana
Patricia Roybal Caballero",SGND BY GOV,2019 Regular,2019,Regular,589,https://www.nmles.gov/Sessions/19%20Regular/final/HB0589.pdf,Yr_19RHB0589.pdf,Debra M. SariÃ±ana
1214,HB 589,"COMMUNITY SCHOOL, EARLY CHILDHOOD & PRE-K","Elizabeth ""Liz"" Thomson
Christine Trujillo
Joy Garratt
Debra M. SariÃ±ana
Patricia Roybal Caballero",SGND BY GOV,2019 Regular,2019,Regular,589,https://www.nmles.gov/Sessions/19%20Regular/final/HB0589.pdf,Yr_19RHB0589.pdf,Patricia Roybal Caballero
1215,HB 592,LA MERCED DEL MANZANO LAND GRANT,"Matthew McQueen
Elizabeth ""Liz"" Stefanics",SGND BY GOV,2019 Regular,2019,Regular,592,https://www.nmles.gov/Sessions/19%20Regular/final/HB0592.pdf,Yr_19RHB0592.pdf,Matthew McQueen
1215,HB 592,LA MERCED DEL MANZANO LAND GRANT,"Matthew McQueen
Elizabeth ""Liz"" Stefanics",SGND BY GOV,2019 Regular,2019,Regular,592,https://www.nmles.gov/Sessions/19%20Regular/final/HB0592.pdf,Yr_19RHB0592.pdf,Elizabeth Liz Stefanics
1216,HB 610,PROGRAMS FOR WOMEN IN OIL & GAS INDUSTRY,"Candy Spence Ezzell
Rebecca Dow
Cathrynn N. Brown
Jane E. Powdrell-Culbert
Rachel A. Black",VETO,2019 Regular,2019,Regular,610,https://www.nmles.gov/Sessions/19%20Regular/final/HB0610.pdf,Yr_19RHB0610.pdf,Candy Spence Ezzell
1216,HB 610,PROGRAMS FOR WOMEN IN OIL & GAS INDUSTRY,"Candy Spence Ezzell
Rebecca Dow
Cathrynn N. Brown
Jane E. Powdrell-Culbert
Rachel A. Black",VETO,2019 Regular,2019,Regular,610,https://www.nmles.gov/Sessions/19%20Regular/final/HB0610.pdf,Yr_19RHB0610.pdf,Rebecca Dow
1216,HB 610,PROGRAMS FOR WOMEN IN OIL & GAS INDUSTRY,"Candy Spence Ezzell
Rebecca Dow
Cathrynn N. Brown
Jane E. Powdrell-Culbert
Rachel A. Black",VETO,2019 Regular,2019,Regular,610,https://www.nmles.gov/Sessions/19%20Regular/final/HB0610.pdf,Yr_19RHB0610.pdf,Cathrynn N. Brown
1216,HB 610,PROGRAMS FOR WOMEN IN OIL & GAS INDUSTRY,"Candy Spence Ezzell
Rebecca Dow
Cathrynn N. Brown
Jane E. Powdrell-Culbert
Rachel A. Black",VETO,2019 Regular,2019,Regular,610,https://www.nmles.gov/Sessions/19%20Regular/final/HB0610.pdf,Yr_19RHB0610.pdf,Jane E. Powdrell-Culbert
1216,HB 610,PROGRAMS FOR WOMEN IN OIL & GAS INDUSTRY,"Candy Spence Ezzell
Rebecca Dow
Cathrynn N. Brown
Jane E. Powdrell-Culbert
Rachel A. Black",VETO,2019 Regular,2019,Regular,610,https://www.nmles.gov/Sessions/19%20Regular/final/HB0610.pdf,Yr_19RHB0610.pdf,Rachel A. Black
1217,HB 631,USE OF FLASHING LIGHTS BY RECOVERY VEHICLES,"Patricio Ruiloba
Harry Garcia",SGND BY GOV,2019 Regular,2019,Regular,631,https://www.nmles.gov/Sessions/19%20Regular/final/HB0631.pdf,Yr_19RHB0631.pdf,Patricio Ruiloba
1217,HB 631,USE OF FLASHING LIGHTS BY RECOVERY VEHICLES,"Patricio Ruiloba
Harry Garcia",SGND BY GOV,2019 Regular,2019,Regular,631,https://www.nmles.gov/Sessions/19%20Regular/final/HB0631.pdf,Yr_19RHB0631.pdf,Harry Garcia
1218,HB 638,BONE MARROW REGISTRY PATIENT INQUIRY,"Joanne J. Ferrary
Karen C. Bash
Deborah A. Armstrong
Elizabeth ""Liz"" Thomson
Roberto ""Bobby"" J. Gonzales",SGND BY GOV,2019 Regular,2019,Regular,638,https://www.nmles.gov/Sessions/19%20Regular/final/HB0638.pdf,Yr_19RHB0638.pdf,Joanne J. Ferrary
1218,HB 638,BONE MARROW REGISTRY PATIENT INQUIRY,"Joanne J. Ferrary
Karen C. Bash
Deborah A. Armstrong
Elizabeth ""Liz"" Thomson
Roberto ""Bobby"" J. Gonzales",SGND BY GOV,2019 Regular,2019,Regular,638,https://www.nmles.gov/Sessions/19%20Regular/final/HB0638.pdf,Yr_19RHB0638.pdf,Karen C. Bash
1218,HB 638,BONE MARROW REGISTRY PATIENT INQUIRY,"Joanne J. Ferrary
Karen C. Bash
Deborah A. Armstrong
Elizabeth ""Liz"" Thomson
Roberto ""Bobby"" J. Gonzales",SGND BY GOV,2019 Regular,2019,Regular,638,https://www.nmles.gov/Sessions/19%20Regular/final/HB0638.pdf,Yr_19RHB0638.pdf,Deborah A. Armstrong
1218,HB 638,BONE MARROW REGISTRY PATIENT INQUIRY,"Joanne J. Ferrary
Karen C. Bash
Deborah A. Armstrong
Elizabeth ""Liz"" Thomson
Roberto ""Bobby"" J. Gonzales",SGND BY GOV,2019 Regular,2019,Regular,638,https://www.nmles.gov/Sessions/19%20Regular/final/HB0638.pdf,Yr_19RHB0638.pdf,Elizabeth Liz Thomson
1218,HB 638,BONE MARROW REGISTRY PATIENT INQUIRY,"Joanne J. Ferrary
Karen C. Bash
Deborah A. Armstrong
Elizabeth ""Liz"" Thomson
Roberto ""Bobby"" J. Gonzales",SGND BY GOV,2019 Regular,2019,Regular,638,https://www.nmles.gov/Sessions/19%20Regular/final/HB0638.pdf,Yr_19RHB0638.pdf,Roberto Bobby J. Gonzales
1219,HB 643,TRANSFER OVERSIGHT OF VETERANS' HOME,"Rodolpho ""Rudy"" S. Martinez
Harry Garcia
William ""Bill"" Pratt
Debra M. SariÃ±ana
Deborah A. Armstrong",SGND BY GOV,2019 Regular,2019,Regular,643,https://www.nmles.gov/Sessions/19%20Regular/final/HB0643.pdf,Yr_19RHB0643.pdf,Rodolpho Rudy S. Martinez
1219,HB 643,TRANSFER OVERSIGHT OF VETERANS' HOME,"Rodolpho ""Rudy"" S. Martinez
Harry Garcia
William ""Bill"" Pratt
Debra M. SariÃ±ana
Deborah A. Armstrong",SGND BY GOV,2019 Regular,2019,Regular,643,https://www.nmles.gov/Sessions/19%20Regular/final/HB0643.pdf,Yr_19RHB0643.pdf,Harry Garcia
1219,HB 643,TRANSFER OVERSIGHT OF VETERANS' HOME,"Rodolpho ""Rudy"" S. Martinez
Harry Garcia
William ""Bill"" Pratt
Debra M. SariÃ±ana
Deborah A. Armstrong",SGND BY GOV,2019 Regular,2019,Regular,643,https://www.nmles.gov/Sessions/19%20Regular/final/HB0643.pdf,Yr_19RHB0643.pdf,William Bill Pratt
1219,HB 643,TRANSFER OVERSIGHT OF VETERANS' HOME,"Rodolpho ""Rudy"" S. Martinez
Harry Garcia
William ""Bill"" Pratt
Debra M. SariÃ±ana
Deborah A. Armstrong",SGND BY GOV,2019 Regular,2019,Regular,643,https://www.nmles.gov/Sessions/19%20Regular/final/HB0643.pdf,Yr_19RHB0643.pdf,Debra M. SariÃ±ana
1219,HB 643,TRANSFER OVERSIGHT OF VETERANS' HOME,"Rodolpho ""Rudy"" S. Martinez
Harry Garcia
William ""Bill"" Pratt
Debra M. SariÃ±ana
Deborah A. Armstrong",SGND BY GOV,2019 Regular,2019,Regular,643,https://www.nmles.gov/Sessions/19%20Regular/final/HB0643.pdf,Yr_19RHB0643.pdf,Deborah A. Armstrong
1220,HB 651,WATER DATA ACT,"Melanie A. Stansbury
Gail Armstrong
Antoinette Sedillo Lopez",SGND BY GOV,2019 Regular,2019,Regular,651,https://www.nmles.gov/Sessions/19%20Regular/final/HB0651.pdf,Yr_19RHB0651.pdf,Melanie A. Stansbury
1220,HB 651,WATER DATA ACT,"Melanie A. Stansbury
Gail Armstrong
Antoinette Sedillo Lopez",SGND BY GOV,2019 Regular,2019,Regular,651,https://www.nmles.gov/Sessions/19%20Regular/final/HB0651.pdf,Yr_19RHB0651.pdf,Gail Armstrong
1220,HB 651,WATER DATA ACT,"Melanie A. Stansbury
Gail Armstrong
Antoinette Sedillo Lopez",SGND BY GOV,2019 Regular,2019,Regular,651,https://www.nmles.gov/Sessions/19%20Regular/final/HB0651.pdf,Yr_19RHB0651.pdf,Antoinette Sedillo Lopez
1221,HB 664,SCHOOL CREDIT FOR CERTAIN COURSES,"Tim D. Lewis
James G. Townsend",SGND BY GOV,2019 Regular,2019,Regular,664,https://www.nmles.gov/Sessions/19%20Regular/final/HB0664.pdf,Yr_19RHB0664.pdf,Tim D. Lewis
1221,HB 664,SCHOOL CREDIT FOR CERTAIN COURSES,"Tim D. Lewis
James G. Townsend",SGND BY GOV,2019 Regular,2019,Regular,664,https://www.nmles.gov/Sessions/19%20Regular/final/HB0664.pdf,Yr_19RHB0664.pdf,James G. Townsend
1222,HB 692,ADD LOS LUCEROS AS HISTORIC SITE,Jim R. Trujillo,SGND BY GOV,2019 Regular,2019,Regular,692,https://www.nmles.gov/Sessions/19%20Regular/final/HB0692.pdf,Yr_19RHB0692.pdf,Jim R. Trujillo
1223,HB 694,LOCAL GOV'T TRANSPORTATION PROJECT FUND,Patricio Ruiloba,SGND BY GOV,2019 Regular,2019,Regular,694,https://www.nmles.gov/Sessions/19%20Regular/final/HB0694.pdf,Yr_19RHB0694.pdf,Patricio Ruiloba
1224,SB 1,PUBLIC EDUCATION CHANGES,"Mimi Stewart
Gay G. Kernan
William Soules",SGND BY GOV,2019 Regular,2019,Regular,1,https://www.nmles.gov/Sessions/19%20Regular/final/SB0001.pdf,Yr_19RSB0001.pdf,Mimi Stewart
1224,SB 1,PUBLIC EDUCATION CHANGES,"Mimi Stewart
Gay G. Kernan
William Soules",SGND BY GOV,2019 Regular,2019,Regular,1,https://www.nmles.gov/Sessions/19%20Regular/final/SB0001.pdf,Yr_19RSB0001.pdf,Gay G. Kernan
1224,SB 1,PUBLIC EDUCATION CHANGES,"Mimi Stewart
Gay G. Kernan
William Soules",SGND BY GOV,2019 Regular,2019,Regular,1,https://www.nmles.gov/Sessions/19%20Regular/final/SB0001.pdf,Yr_19RSB0001.pdf,William Soules
1225,SB 2,FILM TAX CREDIT CHANGES,Nancy Rodriguez,SGND BY GOV,2019 Regular,2019,Regular,2,https://www.nmles.gov/Sessions/19%20Regular/final/SB0002.pdf,Yr_19RSB0002.pdf,Nancy Rodriguez
1226,SB 3,CAMPAIGN FINANCE REPORTING,Peter Wirth,SGND BY GOV,2019 Regular,2019,Regular,3,https://www.nmles.gov/Sessions/19%20Regular/final/SB0003.pdf,Yr_19RSB0003.pdf,Peter Wirth
1227,SB 4,CAMPAIGN PUBLIC FINANCING CHANGES,Peter Wirth,SGND BY GOV,2019 Regular,2019,Regular,4,https://www.nmles.gov/Sessions/19%20Regular/final/SB0004.pdf,Yr_19RSB0004.pdf,Peter Wirth
1228,SB 5,INTERSTATE STREAM COMMISSION MEMBERSHIP,Peter Wirth,POCKET VETO,2019 Regular,2019,Regular,5,https://www.nmles.gov/Sessions/19%20Regular/final/SB0005.pdf,Yr_19RSB0005.pdf,Peter Wirth
1229,SB 8,FIREARM SALE BACKGROUND CHECK,"Richard C. Martinez
Peter Wirth",SGND BY GOV,2019 Regular,2019,Regular,8,https://www.nmles.gov/Sessions/19%20Regular/final/SB0008.pdf,Yr_19RSB0008.pdf,Richard C. Martinez
1229,SB 8,FIREARM SALE BACKGROUND CHECK,"Richard C. Martinez
Peter Wirth",SGND BY GOV,2019 Regular,2019,Regular,8,https://www.nmles.gov/Sessions/19%20Regular/final/SB0008.pdf,Yr_19RSB0008.pdf,Peter Wirth
1230,SB 9,PSYCHOLOGIST PRESCRIPTION CERTIFICATES,Mary Kay Papen,SGND BY GOV,2019 Regular,2019,Regular,9,https://www.nmles.gov/Sessions/19%20Regular/final/SB0009.pdf,Yr_19RSB0009.pdf,Mary Kay Papen
1231,SB 10,SEVERANCE TAX FUND SMALL BUSINESS INVESTMENT,Carlos R. Cisneros,SGND BY GOV,2019 Regular,2019,Regular,10,https://www.nmles.gov/Sessions/19%20Regular/final/SB0010.pdf,Yr_19RSB0010.pdf,Carlos R. Cisneros
1232,SB 11,GROSS RECEIPTS FOR NONPROFIT ORGANIZATIONS,"Carlos R. Cisneros
Richard C. Martinez
Christine Chandler
Andrea Romero",SGND BY GOV,2019 Regular,2019,Regular,11,https://www.nmles.gov/Sessions/19%20Regular/final/SB0011.pdf,Yr_19RSB0011.pdf,Carlos R. Cisneros
1232,SB 11,GROSS RECEIPTS FOR NONPROFIT ORGANIZATIONS,"Carlos R. Cisneros
Richard C. Martinez
Christine Chandler
Andrea Romero",SGND BY GOV,2019 Regular,2019,Regular,11,https://www.nmles.gov/Sessions/19%20Regular/final/SB0011.pdf,Yr_19RSB0011.pdf,Richard C. Martinez
1232,SB 11,GROSS RECEIPTS FOR NONPROFIT ORGANIZATIONS,"Carlos R. Cisneros
Richard C. Martinez
Christine Chandler
Andrea Romero",SGND BY GOV,2019 Regular,2019,Regular,11,https://www.nmles.gov/Sessions/19%20Regular/final/SB0011.pdf,Yr_19RSB0011.pdf,Christine Chandler
1232,SB 11,GROSS RECEIPTS FOR NONPROFIT ORGANIZATIONS,"Carlos R. Cisneros
Richard C. Martinez
Christine Chandler
Andrea Romero",SGND BY GOV,2019 Regular,2019,Regular,11,https://www.nmles.gov/Sessions/19%20Regular/final/SB0011.pdf,Yr_19RSB0011.pdf,Andrea Romero
1233,SB 12,WATER RIGHTS NOTIFICATIONS ONLINE,"Carlos R. Cisneros
TomÃ¡s E. Salazar",SGND BY GOV,2019 Regular,2019,Regular,12,https://www.nmles.gov/Sessions/19%20Regular/final/SB0012.pdf,Yr_19RSB0012.pdf,Carlos R. Cisneros
1233,SB 12,WATER RIGHTS NOTIFICATIONS ONLINE,"Carlos R. Cisneros
TomÃ¡s E. Salazar",SGND BY GOV,2019 Regular,2019,Regular,12,https://www.nmles.gov/Sessions/19%20Regular/final/SB0012.pdf,Yr_19RSB0012.pdf,TomÃ¡s E. Salazar
1234,SB 16,MILK TESTING OR TRANSPORTING GROSS RECEIPTS,Stuart Ingle,SGND BY GOV,2019 Regular,2019,Regular,16,https://www.nmles.gov/Sessions/19%20Regular/final/SB0016.pdf,Yr_19RSB0016.pdf,Stuart Ingle
1235,SB 17,LAND GRANT BOARDS COMPREHENSIVE PLANS,Jacob Candelaria,SGND BY GOV,2019 Regular,2019,Regular,17,https://www.nmles.gov/Sessions/19%20Regular/final/SB0017.pdf,Yr_19RSB0017.pdf,Jacob Candelaria
1236,SB 18,LOCAL GOVERNMENT PLANNING FUND,"Jacob Candelaria
TomÃ¡s E. Salazar",SGND BY GOV,2019 Regular,2019,Regular,18,https://www.nmles.gov/Sessions/19%20Regular/final/SB0018.pdf,Yr_19RSB0018.pdf,Jacob Candelaria
1236,SB 18,LOCAL GOVERNMENT PLANNING FUND,"Jacob Candelaria
TomÃ¡s E. Salazar",SGND BY GOV,2019 Regular,2019,Regular,18,https://www.nmles.gov/Sessions/19%20Regular/final/SB0018.pdf,Yr_19RSB0018.pdf,TomÃ¡s E. Salazar
1237,SB 20,SEX DESIGNATION ON VITAL RECORDS,"Jacob Candelaria
Deborah A. Armstrong
Antoinette Sedillo Lopez",SGND BY GOV,2019 Regular,2019,Regular,20,https://www.nmles.gov/Sessions/19%20Regular/final/SB0020.pdf,Yr_19RSB0020.pdf,Jacob Candelaria
1237,SB 20,SEX DESIGNATION ON VITAL RECORDS,"Jacob Candelaria
Deborah A. Armstrong
Antoinette Sedillo Lopez",SGND BY GOV,2019 Regular,2019,Regular,20,https://www.nmles.gov/Sessions/19%20Regular/final/SB0020.pdf,Yr_19RSB0020.pdf,Deborah A. Armstrong
1237,SB 20,SEX DESIGNATION ON VITAL RECORDS,"Jacob Candelaria
Deborah A. Armstrong
Antoinette Sedillo Lopez",SGND BY GOV,2019 Regular,2019,Regular,20,https://www.nmles.gov/Sessions/19%20Regular/final/SB0020.pdf,Yr_19RSB0020.pdf,Antoinette Sedillo Lopez
1238,SB 21,HEALTH PROFESSIONAL LOAN REPAYMENT CHANGES,Gay G. Kernan,SGND BY GOV,2019 Regular,2019,Regular,21,https://www.nmles.gov/Sessions/19%20Regular/final/SB0021.pdf,Yr_19RSB0021.pdf,Gay G. Kernan
1239,SB 22,EARLY CHILDHOOD EDUCATION & CARE DEPT.,"Michael Padilla
Linda M. Trujillo",SGND BY GOV,2019 Regular,2019,Regular,22,https://www.nmles.gov/Sessions/19%20Regular/final/SB0022.pdf,Yr_19RSB0022.pdf,Michael Padilla
1239,SB 22,EARLY CHILDHOOD EDUCATION & CARE DEPT.,"Michael Padilla
Linda M. Trujillo",SGND BY GOV,2019 Regular,2019,Regular,22,https://www.nmles.gov/Sessions/19%20Regular/final/SB0022.pdf,Yr_19RSB0022.pdf,Linda M. Trujillo
1240,SB 23,SERVICES FOR YOUTH LEAVING FOSTER CARE,"Michael Padilla
Candace Gould",SGND BY GOV,2019 Regular,2019,Regular,23,https://www.nmles.gov/Sessions/19%20Regular/final/SB0023.pdf,Yr_19RSB0023.pdf,Michael Padilla
1240,SB 23,SERVICES FOR YOUTH LEAVING FOSTER CARE,"Michael Padilla
Candace Gould",SGND BY GOV,2019 Regular,2019,Regular,23,https://www.nmles.gov/Sessions/19%20Regular/final/SB0023.pdf,Yr_19RSB0023.pdf,Candace Gould
1241,SB 25,NO DIFFERENTIAL PRICING BASED ON GENDER,"Michael Padilla
Elizabeth ""Liz"" Stefanics",SGND BY GOV,2019 Regular,2019,Regular,25,https://www.nmles.gov/Sessions/19%20Regular/final/SB0025.pdf,Yr_19RSB0025.pdf,Michael Padilla
1241,SB 25,NO DIFFERENTIAL PRICING BASED ON GENDER,"Michael Padilla
Elizabeth ""Liz"" Stefanics",SGND BY GOV,2019 Regular,2019,Regular,25,https://www.nmles.gov/Sessions/19%20Regular/final/SB0025.pdf,Yr_19RSB0025.pdf,Elizabeth Liz Stefanics
1242,SB 28,PLACEMENT OF CHILDREN IN PROTECTIVE CUSTODY,Michael Padilla,SGND BY GOV,2019 Regular,2019,Regular,28,https://www.nmles.gov/Sessions/19%20Regular/final/SB0028.pdf,Yr_19RSB0028.pdf,Michael Padilla
1243,SB 37,EXTEND DATE ON CERTAIN STATE PROJECTS,Michael Padilla,SGND BY GOV,2019 Regular,2019,Regular,37,https://www.nmles.gov/Sessions/19%20Regular/final/SB0037.pdf,Yr_19RSB0037.pdf,Michael Padilla
1244,SB 41,"MEDICAID SERVICES, FRAUD & DUE PROCESS",Mary Kay Papen,SGND BY GOV,2019 Regular,2019,Regular,41,https://www.nmles.gov/Sessions/19%20Regular/final/SB0041.pdf,Yr_19RSB0041.pdf,Mary Kay Papen
1245,SB 42,MISSING PERSON NOTIFICATION REQUIREMENTS,Richard C. Martinez,SGND BY GOV,2019 Regular,2019,Regular,42,https://www.nmles.gov/Sessions/19%20Regular/final/SB0042.pdf,Yr_19RSB0042.pdf,Richard C. Martinez
1246,SB 43,DRINKING WATER SYSTEM FINANCING,Richard C. Martinez,SGND BY GOV,2019 Regular,2019,Regular,43,https://www.nmles.gov/Sessions/19%20Regular/final/SB0043.pdf,Yr_19RSB0043.pdf,Richard C. Martinez
1247,SB 44,EQUIPMENT PURCHASES FOR LAND GRANTS,"Richard C. Martinez
TomÃ¡s E. Salazar
Andrea Romero",SGND BY GOV,2019 Regular,2019,Regular,44,https://www.nmles.gov/Sessions/19%20Regular/final/SB0044.pdf,Yr_19RSB0044.pdf,Richard C. Martinez
1247,SB 44,EQUIPMENT PURCHASES FOR LAND GRANTS,"Richard C. Martinez
TomÃ¡s E. Salazar
Andrea Romero",SGND BY GOV,2019 Regular,2019,Regular,44,https://www.nmles.gov/Sessions/19%20Regular/final/SB0044.pdf,Yr_19RSB0044.pdf,TomÃ¡s E. Salazar
1247,SB 44,EQUIPMENT PURCHASES FOR LAND GRANTS,"Richard C. Martinez
TomÃ¡s E. Salazar
Andrea Romero",SGND BY GOV,2019 Regular,2019,Regular,44,https://www.nmles.gov/Sessions/19%20Regular/final/SB0044.pdf,Yr_19RSB0044.pdf,Andrea Romero
1248,SB 48,STUDENT DIABETES MANAGEMENT ACT,Mimi Stewart,SGND BY GOV,2019 Regular,2019,Regular,48,https://www.nmles.gov/Sessions/19%20Regular/final/SB0048.pdf,Yr_19RSB0048.pdf,Mimi Stewart
1249,SB 55,NO LIMITATION FOR CRIMES AGAINST CHILDREN,Jeff Steinborn,VETO,2019 Regular,2019,Regular,55,https://www.nmles.gov/Sessions/19%20Regular/final/SB0055.pdf,Yr_19RSB0055.pdf,Jeff Steinborn
1250,SB 56,NOTICE TO REMOVE APPRAISER FROM PANEL,Sander Rue,SGND BY GOV,2019 Regular,2019,Regular,56,https://www.nmles.gov/Sessions/19%20Regular/final/SB0056.pdf,Yr_19RSB0056.pdf,Sander Rue
1251,SB 58,EVIDENCE AND RESEARCH BASED FUNDING REQUESTS,Sander Rue,SGND BY GOV,2019 Regular,2019,Regular,58,https://www.nmles.gov/Sessions/19%20Regular/final/SB0058.pdf,Yr_19RSB0058.pdf,Sander Rue
1252,SB 76,PROHIBIT COYOTE KILLING CONTESTS,"Mark Moores
Jeff Steinborn",SGND BY GOV,2019 Regular,2019,Regular,76,https://www.nmles.gov/Sessions/19%20Regular/final/SB0076.pdf,Yr_19RSB0076.pdf,Mark Moores
1252,SB 76,PROHIBIT COYOTE KILLING CONTESTS,"Mark Moores
Jeff Steinborn",SGND BY GOV,2019 Regular,2019,Regular,76,https://www.nmles.gov/Sessions/19%20Regular/final/SB0076.pdf,Yr_19RSB0076.pdf,Jeff Steinborn
1253,SB 77,LANDOWNER LIABILITY FOR CAVE EXPLORATION,William Soules,SGND BY GOV,2019 Regular,2019,Regular,77,https://www.nmles.gov/Sessions/19%20Regular/final/SB0077.pdf,Yr_19RSB0077.pdf,William Soules
1254,SB 82,SAFE HARBOR FOR NURSES ACT,"Gay G. Kernan
Elizabeth ""Liz"" Stefanics
Mary Kay Papen",SGND BY GOV,2019 Regular,2019,Regular,82,https://www.nmles.gov/Sessions/19%20Regular/final/SB0082.pdf,Yr_19RSB0082.pdf,Gay G. Kernan
1254,SB 82,SAFE HARBOR FOR NURSES ACT,"Gay G. Kernan
Elizabeth ""Liz"" Stefanics
Mary Kay Papen",SGND BY GOV,2019 Regular,2019,Regular,82,https://www.nmles.gov/Sessions/19%20Regular/final/SB0082.pdf,Yr_19RSB0082.pdf,Elizabeth Liz Stefanics
1254,SB 82,SAFE HARBOR FOR NURSES ACT,"Gay G. Kernan
Elizabeth ""Liz"" Stefanics
Mary Kay Papen",SGND BY GOV,2019 Regular,2019,Regular,82,https://www.nmles.gov/Sessions/19%20Regular/final/SB0082.pdf,Yr_19RSB0082.pdf,Mary Kay Papen
1255,SB 84,SENIOR CENTER FOOD GARDENS,"Elizabeth ""Liz"" Stefanics
Gail Armstrong",SGND BY GOV,2019 Regular,2019,Regular,84,https://www.nmles.gov/Sessions/19%20Regular/final/SB0084.pdf,Yr_19RSB0084.pdf,Elizabeth Liz Stefanics
1255,SB 84,SENIOR CENTER FOOD GARDENS,"Elizabeth ""Liz"" Stefanics
Gail Armstrong",SGND BY GOV,2019 Regular,2019,Regular,84,https://www.nmles.gov/Sessions/19%20Regular/final/SB0084.pdf,Yr_19RSB0084.pdf,Gail Armstrong
1256,SB 85,DOMESTIC SERVICE IN MINIMUM WAGE ACT,"Elizabeth ""Liz"" Stefanics
Christine Trujillo",SGND BY GOV,2019 Regular,2019,Regular,85,https://www.nmles.gov/Sessions/19%20Regular/final/SB0085.pdf,Yr_19RSB0085.pdf,Elizabeth Liz Stefanics
1256,SB 85,DOMESTIC SERVICE IN MINIMUM WAGE ACT,"Elizabeth ""Liz"" Stefanics
Christine Trujillo",SGND BY GOV,2019 Regular,2019,Regular,85,https://www.nmles.gov/Sessions/19%20Regular/final/SB0085.pdf,Yr_19RSB0085.pdf,Christine Trujillo
1257,SB 88,PROCUREMENT FUNCTIONS TO GSD,Bill Tallman,SGND BY GOV,2019 Regular,2019,Regular,88,https://www.nmles.gov/Sessions/19%20Regular/final/SB0088.pdf,Yr_19RSB0088.pdf,Bill Tallman
1258,SB 95,INDIVIDUAL DEVELOPMENT ACCOUNT ACT CHANGES,Bill Tallman,SGND BY GOV,2019 Regular,2019,Regular,95,https://www.nmles.gov/Sessions/19%20Regular/final/SB0095.pdf,Yr_19RSB0095.pdf,Bill Tallman
1259,SB 96,CONVICTION INFO ON JOB APPLICATIONS,"Bill B. O'Neill
Alonzo Baldonado",SGND BY GOV,2019 Regular,2019,Regular,96,https://www.nmles.gov/Sessions/19%20Regular/final/SB0096.pdf,Yr_19RSB0096.pdf,Bill B. O'Neill
1259,SB 96,CONVICTION INFO ON JOB APPLICATIONS,"Bill B. O'Neill
Alonzo Baldonado",SGND BY GOV,2019 Regular,2019,Regular,96,https://www.nmles.gov/Sessions/19%20Regular/final/SB0096.pdf,Yr_19RSB0096.pdf,Alonzo Baldonado
1260,SB 106,SHORT-TERM OCCUPANCY RENTALS TAX,John M. Sapien,SGND BY GOV,2019 Regular,2019,Regular,106,https://www.nmles.gov/Sessions/19%20Regular/final/SB0106.pdf,Yr_19RSB0106.pdf,John M. Sapien
1261,SB 107,FINANCIAL RESPONSIBILITY ELECTRONIC EVIDENCE,John M. Sapien,SGND BY GOV,2019 Regular,2019,Regular,107,https://www.nmles.gov/Sessions/19%20Regular/final/SB0107.pdf,Yr_19RSB0107.pdf,John M. Sapien
1262,SB 109,EXTEND CERTAIN PROFESSIONAL LICENSE DURATIONS,John M. Sapien,SGND BY GOV,2019 Regular,2019,Regular,109,https://www.nmles.gov/Sessions/19%20Regular/final/SB0109.pdf,Yr_19RSB0109.pdf,John M. Sapien
1263,SB 117,WASTEWATER SYSTEM FINANCING,Richard C. Martinez,SGND BY GOV,2019 Regular,2019,Regular,117,https://www.nmles.gov/Sessions/19%20Regular/final/SB0117.pdf,Yr_19RSB0117.pdf,Richard C. Martinez
1264,SB 118,PROTECT CONFIDENTIALITY OF CRIME VICTIMS,"Jacob Candelaria
Dayan Hochman-Vigil
Daniel A. Ivey-Soto",SGND BY GOV,2019 Regular,2019,Regular,118,https://www.nmles.gov/Sessions/19%20Regular/final/SB0118.pdf,Yr_19RSB0118.pdf,Jacob Candelaria
1264,SB 118,PROTECT CONFIDENTIALITY OF CRIME VICTIMS,"Jacob Candelaria
Dayan Hochman-Vigil
Daniel A. Ivey-Soto",SGND BY GOV,2019 Regular,2019,Regular,118,https://www.nmles.gov/Sessions/19%20Regular/final/SB0118.pdf,Yr_19RSB0118.pdf,Dayan Hochman-Vigil
1264,SB 118,PROTECT CONFIDENTIALITY OF CRIME VICTIMS,"Jacob Candelaria
Dayan Hochman-Vigil
Daniel A. Ivey-Soto",SGND BY GOV,2019 Regular,2019,Regular,118,https://www.nmles.gov/Sessions/19%20Regular/final/SB0118.pdf,Yr_19RSB0118.pdf,Daniel A. Ivey-Soto
1265,SB 120,REAL ESTATE AUCTIONEER LICENSURE & FEES,Pat Woods,SGND BY GOV,2019 Regular,2019,Regular,120,https://www.nmles.gov/Sessions/19%20Regular/final/SB0120.pdf,Yr_19RSB0120.pdf,Pat Woods
1266,SB 121,DEPT. OF TRANSPORTATION LIVESTOCK FENCING,Pat Woods,SGND BY GOV,2019 Regular,2019,Regular,121,https://www.nmles.gov/Sessions/19%20Regular/final/SB0121.pdf,Yr_19RSB0121.pdf,Pat Woods
